Label,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY
Track_0,0,15,1,1,0,0,0,0.900,0.000,0.900,1.486,0,13.113,0.241,0,3.495,9.176,0.000,3.755,2.517,4.849,7.183,3.220,4.192,1.351
Track_1,1,21,1,1,0,0,0,1.260,0.000,1.260,0.472,1,16.560,11.114,0,2.936,6.806,0.596,2.783,1.740,4.165,7.631,3.047,4.000,1.044
Track_2,2,8,0,0,0,0,0,0.420,0.060,0.480,0.091,2,12.617,0.900,0,4.255,8.540,0.959,4.213,2.622,4.414,6.634,3.043,4.556,1.161
Track_3,3,4,0,0,0,0,0,0.180,0.000,0.180,0.621,3,13.353,11.135,0,4.424,9.199,1.684,2.390,4.150,3.660,4.308,3.123,3.861,0.460
Track_4,4,31,1,1,0,0,0,1.860,0.000,1.860,1.940,4,13.050,1.978,0,3.260,8.007,0.760,2.673,1.947,5.608,10.681,3.019,5.234,1.847
Track_5,5,10,2,1,0,0,0,0.660,0.000,0.660,0.584,5,13.534,2.347,0,2.837,4.484,0.701,2.980,1.294,4.167,5.652,3.128,4.244,0.739
Track_6,6,6,0,0,0,0,0,0.300,0.000,0.300,0.247,6,9.509,11.860,0,2.755,5.010,0.955,2.438,1.619,4.972,8.030,3.341,5.329,1.724
Track_7,7,10,1,1,0,0,0,0.600,0.000,0.600,0.991,7,12.983,1.762,0,3.965,8.761,1.314,3.345,2.366,4.892,10.866,3.048,4.558,2.207
Track_8,8,6,0,0,0,0,0,0.300,0.000,0.300,0.425,8,12.227,1.866,0,2.676,5.284,1.847,2.171,1.467,5.167,7.937,3.596,4.663,1.400
Track_9,9,4,0,0,0,0,0,0.180,0.000,0.180,0.413,9,20.052,11.793,0,3.411,4.719,1.920,3.592,1.408,3.690,4.505,3.068,3.755,0.529
Track_10,10,10,1,1,0,0,0,0.600,0.000,0.600,0.641,10,12.841,3.126,0,3.010,7.857,1.000,2.342,2.120,7.426,11.227,4.744,7.355,2.142
Track_11,11,21,1,1,0,0,0,1.260,0.000,1.260,0.137,11,13.781,11.802,0,4.271,8.934,0.568,3.900,2.409,4.229,6.126,3.012,4.202,1.005
Track_12,12,4,0,0,0,0,0,0.180,0.000,0.180,0.636,12,12.266,3.658,0,3.960,8.184,0.722,2.973,3.828,4.972,6.794,3.215,5.400,1.307
Track_13,13,3,0,0,0,0,0,0.120,0.000,0.120,0.077,13,19.249,11.930,0,0.826,1.400,0.252,1.400,0.812,3.649,3.901,3.474,3.573,0.182
Track_14,14,37,2,1,0,0,0,2.280,0.000,2.280,0.865,14,14.218,3.942,0,3.623,9.404,0.785,3.593,2.012,5.211,9.359,3.129,5.030,1.447
Track_15,15,14,1,1,0,0,0,0.840,0.000,0.840,0.315,15,13.588,3.996,0,3.361,5.160,1.872,3.433,0.997,4.654,6.514,3.369,4.622,0.886
Track_16,16,7,0,0,0,0,0,0.360,0.060,0.420,0.725,16,14.429,12.560,0,4.505,8.846,0.720,3.346,3.446,4.580,6.787,3.347,3.903,1.247
Track_17,17,11,0,0,0,0,0,0.600,0.000,0.600,0.528,17,14.137,4.773,0,2.707,4.490,1.336,2.684,0.991,7.420,12.859,4.121,6.445,2.640
Track_18,18,17,0,0,0,0,0,0.960,0.000,0.960,0.880,18,15.828,12.059,0,3.576,7.437,0.571,2.884,2.354,4.738,7.815,3.039,4.819,1.394
Track_19,19,15,0,0,0,0,0,0.840,0.000,0.840,0.421,19,12.527,5.182,0,3.124,6.057,1.341,2.840,1.440,4.733,7.171,3.547,4.376,0.985
Track_20,20,12,3,1,0,0,0,0.840,0.060,0.900,0.829,20,10.866,5.080,0,3.973,7.039,1.282,4.431,1.812,3.739,5.516,3.171,3.605,0.599
Track_21,21,12,1,1,0,0,0,0.720,0.000,0.720,0.936,21,12.071,12.571,0,2.783,7.714,0.251,2.550,2.180,5.807,6.916,4.159,5.916,0.757
Track_22,22,8,2,1,0,0,0,0.540,0.000,0.540,0.391,22,15.024,5.001,0,3.393,5.264,1.745,3.440,1.338,4.660,8.183,3.200,4.083,1.519
Track_23,23,8,1,1,0,0,0,0.480,0.000,0.480,0.588,23,15.239,12.589,0,4.707,8.373,1.957,5.355,2.398,3.472,4.539,3.052,3.392,0.444
Track_24,24,4,0,0,0,0,0,0.180,0.000,0.180,0.192,24,13.099,5.353,0,1.890,2.739,1.273,1.657,0.760,4.636,5.713,3.758,4.763,0.717
Track_25,25,8,1,1,0,0,0,0.480,0.000,0.480,0.770,25,3.422,12.602,0,3.276,6.318,1.113,2.491,2.142,4.500,6.405,3.134,4.198,0.945
Track_26,26,6,0,0,0,0,0,0.300,0.000,0.300,0.229,26,8.734,5.672,0,3.813,5.573,2.542,3.097,1.443,4.154,6.592,3.195,3.742,1.119
Track_27,27,3,0,0,0,0,0,0.120,0.000,0.120,0.326,27,4.993,12.558,0,2.739,5.045,0.433,5.045,3.261,3.977,4.745,3.534,3.654,0.545
Track_28,28,6,0,0,0,0,0,0.300,0.000,0.300,0.303,28,16.771,5.780,0,4.212,6.711,2.481,3.772,1.644,5.218,6.304,3.702,5.545,0.819
Track_29,29,4,0,0,0,0,0,0.180,0.060,0.240,0.131,29,10.740,12.837,0,2.055,2.625,1.552,1.989,0.540,5.733,6.778,3.701,6.703,1.241
Track_30,30,21,0,0,0,0,0,1.200,0.000,1.200,1.101,30,12.896,6.300,0,2.627,6.338,0.691,2.373,1.328,6.407,12.119,3.328,6.061,2.314
Track_31,31,9,0,0,0,0,0,0.480,0.000,0.480,0.544,31,9.941,6.183,0,2.569,5.499,0.146,3.256,1.970,5.442,7.758,3.520,5.289,1.345
Track_32,32,3,0,0,0,0,0,0.120,0.060,0.180,0.116,32,8.630,12.888,0,4.749,5.491,4.006,5.491,1.050,3.256,3.448,3.103,3.217,0.143
Track_33,33,33,2,1,0,0,0,2.040,0.000,2.040,1.537,33,16.672,6.502,0,3.384,7.836,0.007,3.450,1.924,5.747,15.644,3.046,4.979,2.680
Track_34,34,7,1,1,0,0,0,0.420,0.060,0.480,0.539,34,12.919,6.596,0,1.512,2.950,0.588,1.676,0.906,5.260,8.053,3.225,4.480,1.781
Track_35,35,2,0,0,0,0,0,0.060,0.060,0.120,0.065,35,8.918,6.382,0,1.082,1.082,1.082,1.082,NaN,3.436,3.691,3.180,3.691,0.255
Track_36,36,6,1,1,0,0,0,0.360,0.000,0.360,0.506,36,10.131,12.774,0,3.433,5.529,0.529,4.750,2.534,3.928,5.537,3.020,3.850,0.873
Track_37,37,8,0,0,0,0,0,0.420,0.000,0.420,0.124,37,16.186,6.626,0,2.719,4.555,0.785,2.969,1.415,5.730,8.337,3.878,5.996,1.436
Track_38,38,5,0,0,0,0,0,0.240,0.000,0.240,0.104,38,12.039,12.887,0,3.310,6.215,1.036,3.115,2.148,5.839,6.833,5.167,5.373,0.673
Track_39,39,6,0,0,0,0,0,0.300,0.000,0.300,0.568,39,16.906,7.195,0,5.843,9.730,0.442,8.695,4.529,4.291,5.387,3.531,4.525,0.634
Track_40,40,3,0,0,0,0,0,0.120,0.000,0.120,0.166,40,4.768,13.398,0,1.392,2.684,0.100,2.684,1.827,4.151,4.648,3.743,4.064,0.375
Track_41,41,4,0,0,0,0,0,0.180,0.000,0.180,0.445,41,6.826,13.501,0,2.973,4.496,1.341,3.083,1.580,3.931,4.915,3.140,4.206,0.687
Track_42,42,8,0,0,0,0,0,0.420,0.000,0.420,0.285,42,12.799,7.097,0,3.718,9.782,0.774,2.722,3.106,6.972,10.083,3.815,7.407,2.114
Track_43,43,5,0,0,0,0,0,0.240,0.000,0.240,0.220,43,13.881,6.993,0,5.503,9.559,1.142,9.487,4.651,4.751,6.612,3.736,4.453,1.040
Track_44,44,20,0,0,0,0,0,1.140,0.000,1.140,0.351,44,14.921,6.713,0,2.865,6.099,0.622,2.641,1.495,5.371,8.436,3.069,5.048,1.582
Track_45,45,5,1,1,0,0,0,0.300,0.060,0.360,0.021,45,17.598,13.456,0,1.466,2.091,0.973,1.559,0.480,3.602,4.560,3.117,3.318,0.521
Track_46,46,11,0,0,0,0,0,0.600,0.000,0.600,0.633,46,5.927,13.360,0,2.568,5.105,0.907,2.661,1.562,5.287,8.209,3.290,4.976,1.455
Track_47,47,2,0,0,0,0,0,0.060,0.060,0.120,0.112,47,9.183,13.439,0,1.866,1.866,1.866,1.866,NaN,3.565,3.577,3.554,3.577,0.011
Track_48,48,20,0,0,0,0,0,1.140,0.000,1.140,1.856,48,12.205,6.387,0,4.105,8.014,1.664,4.044,1.971,5.506,8.352,3.233,5.598,1.314
Track_49,49,3,0,0,0,0,0,0.120,0.000,0.120,0.141,49,7.943,13.551,0,4.912,6.083,3.741,6.083,1.656,3.704,4.266,3.024,3.821,0.514
Track_50,50,4,0,0,0,0,0,0.180,0.000,0.180,0.254,50,17.588,7.475,0,2.796,4.730,1.456,2.203,1.716,4.083,4.638,3.501,4.496,0.491
Track_51,51,7,0,0,0,0,0,0.360,0.060,0.420,0.827,51,13.292,13.410,0,6.253,8.973,3.729,6.436,2.250,3.996,5.005,3.080,3.848,0.705
Track_52,52,6,0,0,0,0,0,0.300,0.000,0.300,0.713,52,0.270,14.038,0,4.690,5.961,2.971,5.024,1.290,5.950,7.785,3.151,6.336,1.460
Track_53,53,17,2,1,0,0,0,1.080,0.060,1.140,1.579,53,10.319,7.372,0,3.302,9.959,0.315,2.591,2.570,4.569,7.444,3.122,4.008,1.326
Track_54,54,2,0,0,0,0,0,0.060,0.060,0.120,0.048,54,12.534,14.045,0,0.801,0.801,0.801,0.801,NaN,3.281,3.442,3.119,3.442,0.162
Track_55,55,8,1,1,0,0,0,0.480,0.000,0.480,0.210,55,6.253,14.205,0,2.077,4.020,0.114,1.825,1.421,4.874,6.905,3.301,4.484,1.168
Track_56,56,8,0,0,0,0,0,0.420,0.000,0.420,0.735,56,18.806,7.709,0,2.517,5.685,0.261,2.235,1.668,4.846,6.731,3.352,5.126,1.154
Track_57,57,3,0,0,0,0,0,0.120,0.000,0.120,0.336,57,16.973,8.169,0,4.774,7.369,2.178,7.369,3.671,4.050,4.303,3.857,3.989,0.187
Track_58,58,31,3,1,0,0,0,1.980,0.060,2.040,0.703,58,11.842,8.286,0,4.376,9.909,0.315,3.662,2.532,4.011,6.720,3.028,3.767,0.874
Track_59,59,50,2,1,0,0,0,3.060,0.000,3.060,1.187,59,0.337,14.139,0,2.912,9.344,0.000,2.667,2.251,5.804,10.286,3.000,5.500,1.596
Track_60,60,6,0,0,0,0,0,0.300,0.000,0.300,0.210,60,13.421,8.249,0,3.144,6.647,0.341,2.702,2.753,6.357,8.614,4.562,6.155,1.478
Track_61,61,10,0,0,0,0,0,0.540,0.000,0.540,0.344,61,2.014,14.970,0,3.721,7.322,0.891,3.513,2.180,5.041,7.442,3.267,5.281,1.172
Track_62,62,5,0,0,0,0,0,0.240,0.000,0.240,0.137,62,15.882,8.256,0,2.604,3.927,1.386,3.115,1.137,4.776,5.655,3.085,5.032,0.890
Track_63,63,6,0,0,0,0,0,0.300,0.000,0.300,0.135,63,3.537,15.147,0,3.272,5.973,2.297,2.475,1.558,5.308,7.761,3.434,5.288,1.289
Track_64,64,4,0,0,0,0,0,0.180,0.000,0.180,0.130,64,17.930,8.630,0,1.761,3.604,0.461,1.218,1.640,5.429,8.390,3.954,5.068,1.757
Track_65,65,18,2,1,0,0,0,1.140,0.060,1.200,0.399,65,1.524,15.432,0,2.520,7.157,0.345,1.974,2.062,4.588,8.324,3.002,4.445,1.314
Track_66,66,3,0,0,0,0,0,0.120,0.000,0.120,0.456,66,4.117,15.301,0,5.112,8.737,1.487,8.737,5.127,5.102,5.952,3.667,5.687,1.021
Track_67,67,13,1,1,0,0,0,0.780,0.000,0.780,1.493,67,11.041,8.582,0,3.240,8.868,1.319,2.947,2.033,4.796,7.864,3.090,4.581,1.253
Track_68,68,25,4,1,0,0,0,1.680,0.000,1.680,0.809,68,6.883,15.706,0,2.957,9.492,0.175,2.499,2.398,4.406,7.640,3.031,4.285,1.117
Track_69,69,6,1,1,0,0,0,0.360,0.060,0.420,0.370,69,13.972,8.951,0,4.081,8.015,1.125,4.956,2.885,3.740,4.670,3.049,3.701,0.515
Track_70,70,3,0,0,0,0,0,0.120,0.000,0.120,0.280,70,3.110,16.146,0,4.276,6.374,2.177,6.374,2.968,4.087,4.825,3.371,4.064,0.594
Track_71,71,13,1,1,0,0,0,0.780,0.000,0.780,0.275,71,9.352,9.485,0,3.430,6.651,0.567,3.366,2.022,5.111,9.680,3.591,4.451,1.717
Track_72,72,11,0,0,0,0,0,0.600,0.000,0.600,0.888,72,4.027,15.881,0,4.249,7.351,1.498,5.103,1.962,5.238,7.715,3.175,5.496,1.667
Track_73,73,2,0,0,0,0,0,0.060,0.060,0.120,0.195,73,20.502,16.170,0,3.253,3.253,3.253,3.253,NaN,3.189,3.286,3.092,3.286,0.097
Track_74,74,10,1,1,0,0,0,0.600,0.000,0.600,0.372,74,1.533,16.523,0,3.279,8.036,0.768,2.223,2.376,4.548,7.016,3.662,4.831,0.986
Track_75,75,17,1,1,0,0,0,1.020,0.000,1.020,0.173,75,10.965,9.559,0,2.424,4.783,0.499,1.763,1.509,4.918,8.367,3.257,4.608,1.579
Track_76,76,10,1,1,0,0,0,0.600,0.000,0.600,0.737,76,7.092,16.857,0,4.810,7.629,1.360,5.028,1.764,4.095,5.145,3.429,3.910,0.587
Track_77,77,4,0,0,0,0,0,0.180,0.060,0.240,0.407,77,18.701,9.349,0,4.362,5.154,3.750,4.182,0.719,3.935,4.268,3.325,4.110,0.362
Track_78,78,5,0,0,0,0,0,0.240,0.060,0.300,0.648,78,14.166,9.885,0,4.469,7.509,2.530,4.590,2.199,4.657,6.238,3.079,4.686,1.174
Track_79,79,13,0,0,0,0,0,0.720,0.000,0.720,0.501,79,4.433,16.859,0,1.593,3.622,0.586,1.454,0.990,7.176,10.469,4.194,7.098,1.895
Track_80,80,5,0,0,0,0,0,0.240,0.000,0.240,0.085,80,0.000,16.918,0,0.354,1.415,0.000,0.000,0.708,6.290,8.983,5.141,5.771,1.391
Track_81,81,9,0,0,0,0,0,0.480,0.000,0.480,0.577,81,8.453,17.034,0,4.354,9.340,1.030,2.872,3.502,5.402,8.370,3.147,4.411,2.057
Track_82,82,7,1,1,0,0,0,0.420,0.060,0.480,1.010,82,11.238,10.070,0,4.238,7.250,1.746,3.892,2.152,4.982,6.673,3.137,5.542,1.240
Track_83,83,3,0,0,0,0,0,0.120,0.000,0.120,0.424,83,2.177,10.048,0,3.570,3.794,3.346,3.794,0.317,5.573,6.318,5.005,5.395,0.550
Track_84,84,2,0,0,0,0,0,0.060,0.060,0.120,0.056,84,13.795,10.124,0,0.933,0.933,0.933,0.933,NaN,3.231,3.320,3.142,3.320,0.089
Track_85,85,5,1,1,0,0,0,0.300,0.000,0.300,0.617,85,11.680,10.040,0,6.008,9.933,2.277,7.388,3.352,4.084,5.376,3.360,3.749,0.764
Track_86,86,2,0,0,0,0,0,0.060,0.060,0.120,0.123,86,12.200,10.285,0,2.057,2.057,2.057,2.057,NaN,4.473,4.897,4.050,4.897,0.423
Track_87,87,24,2,1,0,0,0,1.500,0.000,1.500,1.293,87,14.455,10.125,0,3.469,8.701,0.568,2.445,2.517,4.615,7.411,3.147,4.299,1.201
Track_88,88,6,0,0,0,0,0,0.300,0.000,0.300,0.785,88,18.705,10.466,0,5.812,8.209,4.620,5.445,1.398,4.219,5.384,3.125,4.536,0.725
Track_89,89,8,1,1,0,0,0,0.480,0.000,0.480,0.477,89,2.415,10.454,0,6.099,9.618,2.105,5.997,3.080,4.207,5.229,3.093,4.348,0.729
Track_90,90,11,0,0,0,0,0,0.600,0.000,0.600,0.635,90,9.454,11.278,0,3.832,8.460,1.269,3.607,2.318,4.068,8.125,3.029,3.592,1.444
Track_91,91,5,0,0,0,0,0,0.240,0.000,0.240,0.313,91,8.710,10.839,0,2.438,4.156,0.216,3.487,1.760,5.023,8.271,3.224,4.278,1.815
Track_92,92,15,2,1,0,0,0,0.960,0.000,0.960,1.034,92,10.582,11.360,0,3.796,6.883,0.960,3.876,2.127,4.144,6.546,3.195,3.518,1.139
Track_93,93,7,0,0,0,0,0,0.360,0.120,0.480,0.201,93,7.433,14.890,0,3.965,9.001,1.095,4.282,2.960,4.060,5.439,3.033,3.785,0.842
Track_94,94,6,1,1,0,0,0,0.360,0.300,0.660,0.427,94,3.195,16.154,0,2.619,4.533,0.867,2.633,1.499,3.999,5.527,3.042,3.850,1.037
Track_95,95,8,0,0,0,0,0,0.420,0.240,0.660,0.582,95,5.763,16.230,0,2.980,5.378,1.542,2.688,1.263,4.412,5.305,3.157,4.634,0.691
Track_96,96,14,1,1,0,0,0,0.840,0.180,1.020,0.600,96,8.558,16.402,0,3.254,9.766,0.641,2.260,2.524,5.237,8.094,3.384,5.078,1.344
Track_97,97,13,0,0,0,0,0,0.720,0.300,1.020,0.762,97,1.180,16.621,0,3.204,6.575,1.490,2.980,1.584,4.377,6.528,3.240,4.220,1.031
Track_98,98,14,1,1,0,0,0,0.840,0.180,1.020,0.672,98,9.611,16.695,0,3.418,8.634,1.201,3.049,1.939,4.279,6.353,3.005,4.169,0.934
Track_99,99,34,1,1,0,0,0,2.040,0.300,2.340,3.003,99,4.333,16.434,0,3.611,8.200,0.404,3.326,2.084,4.542,7.001,3.010,4.298,1.280
Track_100,100,4,0,0,0,0,0,0.180,0.360,0.540,0.429,100,4.527,17.952,0,5.146,6.124,3.967,5.346,1.093,3.376,3.957,3.036,3.346,0.353
Track_101,101,3,0,0,0,0,0,0.120,0.360,0.480,0.191,101,13.775,19.811,0,4.447,5.621,3.272,5.621,1.661,3.234,3.470,3.049,3.182,0.176
Track_102,102,4,0,0,0,0,0,0.180,0.300,0.480,0.331,102,7.999,20.146,0,3.202,5.087,1.715,2.805,1.721,4.432,6.249,3.258,4.180,1.107
Track_103,103,4,0,0,0,0,0,0.180,0.300,0.480,0.570,103,13.866,21.257,0,3.233,4.505,2.468,2.725,1.110,4.167,5.117,3.549,4.390,0.641
Track_104,104,4,0,0,0,0,0,0.180,0.300,0.480,0.118,104,12.338,0.031,0,1.157,2.637,0.000,0.833,1.348,6.534,10.767,3.496,8.236,3.100
Track_105,105,29,3,1,0,0,0,1.860,0.300,2.160,1.525,105,12.817,0.507,0,3.074,9.375,0.319,2.781,2.101,5.339,9.590,3.036,5.387,1.559
Track_106,106,9,0,0,0,0,0,0.480,0.180,0.660,0.480,106,11.665,23.272,0,3.144,6.098,0.246,3.743,1.953,3.944,4.916,3.262,3.945,0.486
Track_107,107,2,0,0,0,0,0,0.060,0.360,0.420,0.111,107,11.139,23.906,0,1.854,1.854,1.854,1.854,NaN,3.139,3.219,3.059,3.219,0.080
Track_108,108,2,0,0,0,0,0,0.060,0.360,0.420,0.189,108,13.121,23.889,0,3.146,3.146,3.146,3.146,NaN,3.097,3.119,3.076,3.119,0.022
Track_109,109,16,1,1,0,0,0,0.960,0.360,1.320,0.970,109,13.648,3.234,0,2.998,6.658,1.073,2.796,1.534,6.492,9.615,3.660,6.756,2.156
Track_110,110,18,0,0,0,0,0,1.020,0.180,1.200,1.027,110,12.633,4.309,0,2.711,4.890,0.389,2.701,1.481,5.221,7.477,3.114,5.286,1.184
Track_111,111,18,0,0,0,0,0,1.020,0.300,1.320,0.888,111,12.979,5.149,0,2.221,5.627,0.223,1.717,1.395,6.661,10.307,4.038,6.341,1.726
Track_112,112,55,3,1,0,0,0,3.420,0.000,3.420,0.951,112,14.038,4.944,0,2.365,7.975,0.363,2.012,1.683,5.827,10.594,3.230,5.201,1.914
Track_113,113,10,0,0,0,0,0,0.540,0.180,0.720,0.136,113,15.240,5.631,0,4.341,8.758,2.036,4.246,2.141,4.399,6.161,3.228,4.436,0.784
Track_114,114,10,0,0,0,0,0,0.540,0.120,0.660,0.439,114,10.940,6.221,0,3.391,5.846,1.275,3.424,1.459,5.942,8.434,3.422,5.697,1.626
Track_115,115,10,0,0,0,0,0,0.540,0.180,0.720,0.473,115,11.604,5.973,0,4.430,9.492,1.949,4.126,2.130,3.517,4.928,3.004,3.533,0.535
Track_116,116,4,0,0,0,0,0,0.180,0.240,0.420,0.229,116,12.246,6.132,0,2.232,4.332,0.870,1.495,1.845,4.798,5.043,4.563,4.859,0.176
Track_117,117,6,0,0,0,0,0,0.300,0.180,0.480,0.389,117,14.152,6.297,0,3.541,6.216,1.302,3.395,2.052,5.997,8.732,4.193,5.848,1.609
Track_118,118,4,0,0,0,0,0,0.180,0.300,0.480,0.323,118,16.739,6.667,0,2.597,4.308,1.237,2.246,1.565,3.614,4.821,3.024,3.426,0.711
Track_119,119,5,1,1,0,0,0,0.300,0.120,0.420,1.258,119,11.328,7.185,0,5.071,9.516,2.710,4.387,3.042,4.004,4.923,3.051,4.129,0.797
Track_120,120,9,0,0,0,0,0,0.480,0.180,0.660,0.618,120,18.197,7.904,0,4.129,6.902,1.496,4.732,1.862,5.066,7.162,3.483,5.019,1.166
Track_121,121,19,0,0,0,0,0,1.080,0.120,1.200,0.656,121,14.780,8.247,0,4.229,9.036,1.009,3.265,2.585,5.218,9.062,3.409,5.151,1.558
Track_122,122,7,1,1,0,0,0,0.420,0.300,0.720,0.289,122,17.436,8.246,0,2.751,6.536,0.963,1.957,2.123,4.153,6.465,3.192,3.447,1.154
Track_123,123,6,0,0,0,0,0,0.300,0.300,0.600,0.946,123,13.627,8.657,0,5.197,8.734,1.335,6.514,3.526,6.022,8.305,4.218,6.516,1.462
Track_124,124,6,0,0,0,0,0,0.300,0.180,0.480,0.410,124,10.078,8.487,0,3.839,9.172,1.770,2.665,3.052,5.596,7.829,3.627,5.790,1.521
Track_125,125,4,1,1,0,0,0,0.240,0.180,0.420,0.558,125,15.049,8.735,0,3.369,4.797,1.626,3.684,1.609,3.899,4.432,3.377,3.944,0.375
Track_126,126,10,0,0,0,0,0,0.540,0.180,0.720,0.043,126,13.054,9.099,0,4.160,8.811,0.983,4.843,2.481,4.277,6.255,3.044,4.356,1.004
Track_127,127,3,0,0,0,0,0,0.120,0.360,0.480,0.882,127,18.027,9.023,0,7.501,8.981,6.020,8.981,2.094,3.524,4.187,3.027,3.356,0.488
Track_128,128,7,0,0,0,0,0,0.360,0.240,0.600,0.453,128,18.860,9.682,0,3.180,4.794,1.674,2.805,1.250,4.029,5.427,3.026,3.975,0.930
Track_129,129,5,0,0,0,0,0,0.240,0.300,0.540,1.155,129,12.444,9.789,0,5.713,9.578,2.414,7.453,3.374,3.753,4.973,3.150,3.299,0.698
Track_130,130,11,0,0,0,0,0,0.600,0.120,0.720,0.050,130,16.872,10.089,0,1.387,2.721,0.346,1.334,0.623,4.269,5.508,3.056,4.345,0.691
Track_131,131,6,0,0,0,0,0,0.300,0.360,0.660,0.727,131,11.128,10.347,0,4.239,8.777,1.530,3.686,3.029,3.946,5.124,3.130,3.917,0.642
Track_132,132,9,2,1,0,0,0,0.600,0.300,0.900,0.638,132,9.033,10.687,0,3.718,8.276,1.732,2.489,2.578,3.743,4.917,3.082,3.475,0.692
Track_133,133,7,0,0,0,0,0,0.360,0.240,0.600,0.125,133,18.434,10.657,0,3.572,8.011,1.386,2.189,2.722,3.699,4.277,3.152,3.563,0.401
Track_134,134,4,0,0,0,0,0,0.180,0.300,0.480,0.148,134,11.518,10.973,0,2.167,2.680,1.700,2.120,0.492,5.351,7.500,3.921,5.583,1.380
Track_135,135,20,0,0,0,0,0,1.140,0.120,1.260,0.337,135,19.071,11.258,0,3.110,9.566,0.205,2.736,2.214,4.953,7.415,3.182,4.867,1.366
Track_136,136,22,1,1,0,0,0,1.320,0.000,1.320,1.347,136,9.270,11.165,0,3.870,9.898,0.053,3.578,2.898,4.724,7.450,3.026,4.559,1.399
Track_137,137,16,1,1,0,0,0,0.960,0.120,1.080,0.253,137,20.114,12.138,0,3.761,8.797,0.606,3.360,2.664,4.224,7.107,3.092,3.819,1.169
Track_138,138,11,1,1,0,0,0,0.660,0.180,0.840,0.238,138,5.456,11.853,0,3.097,4.906,1.029,3.668,1.423,3.915,5.726,3.259,3.704,0.684
Track_139,139,3,0,0,0,0,0,0.120,0.300,0.420,0.033,139,13.331,11.842,0,3.556,3.748,3.364,3.748,0.272,4.392,5.043,3.273,4.859,0.795
Track_140,140,2,0,0,0,0,0,0.060,0.360,0.420,0.531,140,19.183,12.625,0,8.849,8.849,8.849,8.849,NaN,3.838,4.020,3.657,4.020,0.182
Track_141,141,20,1,1,0,0,0,1.200,0.360,1.560,0.608,141,3.357,12.610,0,2.458,4.777,0.459,2.676,1.278,5.199,12.789,3.052,4.584,2.255
Track_142,142,5,1,1,0,0,0,0.300,0.120,0.420,0.285,142,8.895,12.658,0,2.813,3.509,1.840,3.172,0.723,3.605,3.868,3.098,3.762,0.277
Track_143,143,2,0,0,0,0,0,0.060,0.360,0.420,0.136,143,7.339,12.899,0,2.266,2.266,2.266,2.266,NaN,3.630,4.097,3.162,4.097,0.467
Track_144,144,25,4,1,0,0,0,1.680,0.240,1.920,1.218,144,20.941,13.593,0,3.040,8.521,0.736,2.896,1.752,4.637,6.912,3.337,4.327,0.967
Track_145,145,6,0,0,0,0,0,0.300,0.120,0.420,0.171,145,2.907,13.099,0,3.627,4.620,2.588,3.707,0.983,4.404,6.355,3.335,4.511,0.995
Track_146,146,16,0,0,0,0,0,0.900,0.360,1.260,0.722,146,10.630,13.361,0,2.552,7.202,0.448,2.354,1.777,5.026,7.096,3.132,4.917,1.299
Track_147,147,7,0,0,0,0,0,0.360,0.120,0.480,0.283,147,11.730,13.513,0,3.141,5.309,1.336,3.677,1.638,5.080,6.945,3.521,5.213,1.113
Track_148,148,23,3,1,0,0,0,1.500,0.300,1.800,1.114,148,5.781,13.587,0,3.375,8.227,0.733,3.382,2.051,4.906,6.848,3.321,5.137,1.057
Track_149,149,4,0,0,0,0,0,0.180,0.240,0.420,0.045,149,3.484,13.736,0,4.390,6.755,1.205,5.209,2.864,4.165,4.739,3.628,4.490,0.462
Track_150,150,12,0,0,0,0,0,0.660,0.180,0.840,0.912,150,19.816,14.194,0,4.270,8.394,1.095,3.990,2.257,3.582,5.519,3.063,3.403,0.661
Track_151,151,6,1,1,0,0,0,0.360,0.360,0.720,0.577,151,7.482,14.210,0,2.695,3.541,2.080,2.483,0.588,4.391,5.757,3.039,4.842,0.901
Track_152,152,5,0,0,0,0,0,0.240,0.300,0.540,0.870,152,3.180,14.845,0,4.192,9.113,1.533,3.883,3.425,3.525,3.981,3.038,3.607,0.355
Track_153,153,3,0,0,0,0,0,0.120,0.360,0.480,0.404,153,3.576,14.270,0,3.457,3.562,3.352,3.562,0.149,4.532,5.994,3.678,3.923,1.039
Track_154,154,4,0,0,0,0,0,0.180,0.180,0.360,0.410,154,13.608,4.513,0,3.121,3.452,2.778,3.134,0.337,4.367,5.024,3.242,4.981,0.724
Track_155,155,8,1,1,0,0,0,0.480,0.120,0.600,0.504,155,14.106,10.351,0,2.621,4.544,0.350,2.834,1.606,4.158,5.154,3.384,4.450,0.656
Track_156,156,5,0,0,0,0,0,0.240,0.120,0.360,0.300,156,2.705,11.508,0,3.773,5.028,2.662,3.820,0.974,5.253,6.402,3.198,5.401,1.147
